seed,method,n_params,budget,best_loss,fill_kind,is_approx,confidence,run_total_evals,run_final_loss,stop_reason,approx_run,case
42,GPU-DE,80,2000,2.876317046150723,observed,False,1.0,3450,2.876317046150723,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,80P
42,GPU-DE,80,3000,2.876317046150723,observed,False,1.0,3450,2.876317046150723,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,80P
42,GPU-DE,80,5000,2.876317046150723,approx_hold_final,True,0.6,3450,2.876317046150723,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,80P
42,GPU-DE,80,7500,2.876317046150723,approx_hold_final,True,0.6,3450,2.876317046150723,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,80P
42,GPU-DE,80,10000,2.876317046150723,approx_hold_final,True,0.6,3450,2.876317046150723,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,80P
42,GPU-DE,80,15000,2.876317046150723,approx_hold_final,True,0.6,3450,2.876317046150723,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,80P
42,GPU-DE,120,100,20.402726904653168,observed,False,1.0,5900,3.636151056278026,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,120P
42,GPU-DE,120,250,16.8833870482085,observed,False,1.0,5900,3.636151056278026,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,120P
42,GPU-DE,120,500,16.8833870482085,observed,False,1.0,5900,3.636151056278026,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,120P
42,GPU-DE,120,750,13.234799127883134,observed,False,1.0,5900,3.636151056278026,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,120P
42,GPU-DE,120,1000,13.234799127883134,observed,False,1.0,5900,3.636151056278026,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,120P
42,GPU-DE,120,1500,10.382994307842507,observed,False,1.0,5900,3.636151056278026,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,120P
42,GPU-DE,120,2000,9.55209177808515,observed,False,1.0,5900,3.636151056278026,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,120P
42,GPU-DE,120,3000,9.55209177808515,observed,False,1.0,5900,3.636151056278026,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,120P
42,GPU-DE,120,5000,3.636151056278026,observed,False,1.0,5900,3.636151056278026,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,120P
42,GPU-DE,120,7500,3.6282850208850044,approx_hold_final,True,0.6,5900,3.636151056278026,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,120P
42,GPU-DE,120,10000,3.61622083353214,approx_hold_final,True,0.6,5900,3.636151056278026,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,120P
42,GPU-DE,120,15000,3.592898638912557,approx_hold_final,True,0.6,5900,3.636151056278026,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,120P
42,GPU-DE,160,100,41.31685157154945,observed,False,1.0,3550,3.645834263154236,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,160P
42,GPU-DE,160,250,29.003942734415926,observed,False,1.0,3550,3.645834263154236,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,160P
42,GPU-DE,160,500,21.861394719150557,observed,False,1.0,3550,3.645834263154236,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,160P
42,GPU-DE,160,750,18.465080671789273,observed,False,1.0,3550,3.645834263154236,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,160P
42,GPU-DE,160,1000,15.94184646550511,observed,False,1.0,3550,3.645834263154236,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,160P
42,GPU-DE,160,1500,3.645834263154236,observed,False,1.0,3550,3.645834263154236,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,160P
42,GPU-DE,160,2000,3.645834263154236,observed,False,1.0,3550,3.645834263154236,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,160P
42,GPU-DE,160,3000,3.645834263154236,observed,False,1.0,3550,3.645834263154236,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,160P
42,GPU-DE,160,5000,3.645834263154236,approx_hold_final,True,0.6,3550,3.645834263154236,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,160P
42,GPU-DE,160,7500,3.645834263154236,approx_hold_final,True,0.6,3550,3.645834263154236,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,160P
42,GPU-DE,160,10000,3.645834263154236,approx_hold_final,True,0.6,3550,3.645834263154236,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,160P
42,GPU-DE,160,15000,3.645834263154236,approx_hold_final,True,0.6,3550,3.645834263154236,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,160P
42,GPU-DE,210,100,51.729825602603704,observed,False,1.0,5200,1.250257236892257,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,210P
42,GPU-DE,210,250,42.71406638783335,observed,False,1.0,5200,1.250257236892257,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,210P
42,GPU-DE,210,500,30.549159859255187,observed,False,1.0,5200,1.250257236892257,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,210P
42,GPU-DE,210,750,16.650868585891853,observed,False,1.0,5200,1.250257236892257,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,210P
42,GPU-DE,210,1000,16.650868585891853,observed,False,1.0,5200,1.250257236892257,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,210P
42,GPU-DE,210,1500,7.030030021194054,observed,False,1.0,5200,1.250257236892257,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,210P
42,GPU-DE,210,2000,7.030030021194054,observed,False,1.0,5200,1.250257236892257,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,210P
42,GPU-DE,210,3000,1.250257236892257,observed,False,1.0,5200,1.250257236892257,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,210P
42,GPU-DE,210,5000,1.250257236892257,observed,False,1.0,5200,1.250257236892257,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,210P
42,GPU-DE,210,7500,1.2486426301445892,approx_hold_final,True,0.6,5200,1.250257236892257,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,210P
42,GPU-DE,210,10000,1.2469033854830607,approx_hold_final,True,0.6,5200,1.250257236892257,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,210P
42,GPU-DE,210,15000,1.2434735537814172,approx_hold_final,True,0.6,5200,1.250257236892257,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,210P
